SONumber,LineNumber,ItemCode,ItemDescription,CustomerCode,CustomerName,OrderQuantity,UnitPrice,ExtendedLineAmount,Order date,Requested Ship date,lead_time_days,mfg_start_date,earliest_ship_date,feasibility,days_margin,Profit,late_penalty,holding_cost,adjusted_profit,ship_month
63614,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",5.0,127.14,635.7,2024-12-10,2025-03-10,14,2026-02-25,2026-03-11,LATE,-366.0,290.00435500000003,290.00435500000003,0.0,0.0,2026-03
63622,40,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",17.0,127.14,2161.38,2024-12-10,2025-03-10,14,2026-02-25,2026-03-11,LATE,-366.0,986.014807,986.014807,0.0,0.0,2026-03
63659,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",26.0,127.14,3305.64,2024-12-19,2025-03-19,14,2026-02-25,2026-03-11,LATE,-357.0,1508.022646,1508.022646,0.0,0.0,2026-03
63661,30,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",16.0,127.14,2034.24,2024-12-19,2025-03-19,14,2026-02-25,2026-03-11,LATE,-357.0,928.013936,928.013936,0.0,0.0,2026-03
63671,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",2.0,127.14,254.28,2024-12-19,2025-03-19,14,2026-02-25,2026-03-11,LATE,-357.0,116.001742,116.001742,0.0,0.0,2026-03
63703,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",1.0,127.14,127.14,2025-01-07,2025-04-03,14,2026-02-25,2026-03-11,LATE,-342.0,58.000871,58.000871,0.0,0.0,2026-03
63762,10,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",2.0,127.14,254.28,2025-01-21,2025-04-16,14,2026-02-25,2026-03-11,LATE,-329.0,116.001742,116.001742,0.0,0.0,2026-03
63806,1,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",1.0,127.14,127.14,2025-02-04,2025-05-09,14,2026-02-25,2026-03-11,LATE,-306.0,58.000871,58.000871,0.0,0.0,2026-03
63970,1,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",1.0,127.14,127.14,2025-03-18,2025-06-17,14,2026-02-25,2026-03-11,LATE,-267.0,58.000871,58.000871,0.0,0.0,2026-03
64004,1,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",2.0,127.14,254.28,2025-04-01,2025-07-04,14,2026-02-25,2026-03-11,LATE,-250.0,116.001742,116.001742,0.0,0.0,2026-03
64457,2,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",1.0,127.14,127.14,2025-08-14,2025-11-04,14,2026-02-25,2026-03-11,LATE,-127.0,58.000871,58.000871,0.0,0.0,2026-03
64716,2,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",1.0,127.14,127.14,2025-10-28,2026-02-02,14,2026-02-25,2026-03-11,LATE,-37.0,58.000871,42.92064454,0.0,15.080226459999999,2026-03
64873,1,6011,MEDLINE CURAD MEDISTRIP 1/4 X 4 IN STERILE NON250414,MEDL      ,"Medline Industries, Inc.",1.0,127.14,127.14,2026-01-06,2026-04-11,14,2026-02-25,2026-03-11,ON_TIME,31.0,58.000871,0.0,0.155,57.845870999999995,2026-03
64076,30,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,MEDL      ,"Medline Industries, Inc.",7.0,66.77,467.39,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,333.153625,333.153625,0.0,0.0,2026-03
64079,30,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,MEDL      ,"Medline Industries, Inc.",356.0,66.77,23770.12,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,16943.241499999996,16943.241499999996,0.0,0.0,2026-03
64088,10,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,MEDL      ,"Medline Industries, Inc.",9.0,66.77,600.93,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,428.340375,428.340375,0.0,0.0,2026-03
64089,30,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,MEDL      ,"Medline Industries, Inc.",4.0,66.77,267.08,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,190.3735,190.3735,0.0,0.0,2026-03
64090,20,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,MEDL      ,"Medline Industries, Inc.",5.0,66.77,333.85,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,237.966875,237.966875,0.0,0.0,2026-03
64243,1,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,MEDL      ,"Medline Industries, Inc.",1.0,66.77,66.77,2025-06-03,2025-09-02,14,2026-02-25,2026-03-11,LATE,-190.0,47.593375,47.593375,0.0,0.0,2026-03
64716,1,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,MEDL      ,"Medline Industries, Inc.",3.0,66.77,200.31,2025-10-28,2026-02-02,14,2026-02-25,2026-03-11,LATE,-37.0,142.780125,105.6572925,0.0,37.1228325,2026-03
64749,1,6012,MEDLINE CURAD MEDISTRIP 1/4 X 3 IN STERILE NON250314,MEDL      ,"Medline Industries, Inc.",11.0,66.77,734.47,2025-11-12,2026-02-17,14,2026-02-25,2026-03-11,LATE,-22.0,523.527125,230.35193499999997,0.0,293.17519,2026-03
63836,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",3.0,123.0,369.0,2025-02-18,2025-05-13,14,2026-02-25,2026-03-11,LATE,-302.0,180.164301,180.164301,0.0,0.0,2026-03
63843,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",1.0,123.0,123.0,2025-02-18,2025-05-13,14,2026-02-25,2026-03-11,LATE,-302.0,60.054767,60.054767,0.0,0.0,2026-03
63854,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",5.0,123.0,615.0,2025-02-18,2025-05-13,14,2026-02-25,2026-03-11,LATE,-302.0,300.273835,300.273835,0.0,0.0,2026-03
63855,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",37.0,123.0,4551.0,2025-02-18,2025-05-13,14,2026-02-25,2026-03-11,LATE,-302.0,2222.026379,2222.026379,0.0,0.0,2026-03
63882,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",5.0,123.0,615.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,300.273835,300.273835,0.0,0.0,2026-03
63883,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",9.0,123.0,1107.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,540.492903,540.492903,0.0,0.0,2026-03
63885,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",3.0,123.0,369.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,180.164301,180.164301,0.0,0.0,2026-03
63886,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",2.0,123.0,246.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,120.109534,120.109534,0.0,0.0,2026-03
63887,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",9.0,123.0,1107.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,540.492903,540.492903,0.0,0.0,2026-03
63888,40,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,240.219068,240.219068,0.0,0.0,2026-03
63890,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",1.0,123.0,123.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,60.054767,60.054767,0.0,0.0,2026-03
63891,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",8.0,123.0,984.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,480.438136,480.438136,0.0,0.0,2026-03
63892,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,240.219068,240.219068,0.0,0.0,2026-03
63897,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",2.0,123.0,246.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,120.109534,120.109534,0.0,0.0,2026-03
63899,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",6.0,123.0,738.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,360.328602,360.328602,0.0,0.0,2026-03
63901,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",8.0,123.0,984.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,480.438136,480.438136,0.0,0.0,2026-03
63902,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",1.0,123.0,123.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,60.054767,60.054767,0.0,0.0,2026-03
63941,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,240.219068,240.219068,0.0,0.0,2026-03
63942,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",1.0,123.0,123.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,60.054767,60.054767,0.0,0.0,2026-03
63943,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",3.0,123.0,369.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,180.164301,180.164301,0.0,0.0,2026-03
63945,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",3.0,123.0,369.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,180.164301,180.164301,0.0,0.0,2026-03
63947,40,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,240.219068,240.219068,0.0,0.0,2026-03
63948,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,240.219068,240.219068,0.0,0.0,2026-03
63949,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",2.0,123.0,246.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,120.109534,120.109534,0.0,0.0,2026-03
63951,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,240.219068,240.219068,0.0,0.0,2026-03
63955,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",6.0,123.0,738.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,360.328602,360.328602,0.0,0.0,2026-03
63957,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",1.0,123.0,123.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,60.054767,60.054767,0.0,0.0,2026-03
63960,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",1.0,123.0,123.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,60.054767,60.054767,0.0,0.0,2026-03
63961,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,240.219068,240.219068,0.0,0.0,2026-03
63962,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,240.219068,240.219068,0.0,0.0,2026-03
63963,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",2.0,123.0,246.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,120.109534,120.109534,0.0,0.0,2026-03
63964,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",6.0,123.0,738.0,2025-03-18,2025-06-11,14,2026-02-25,2026-03-11,LATE,-273.0,360.328602,360.328602,0.0,0.0,2026-03
64069,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",13.0,123.0,1599.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,780.711971,780.711971,0.0,0.0,2026-03
64070,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,240.219068,240.219068,0.0,0.0,2026-03
64075,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",3.0,123.0,369.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,180.164301,180.164301,0.0,0.0,2026-03
64076,60,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",10.0,123.0,1230.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,600.5476699999999,600.5476699999999,0.0,0.0,2026-03
64077,40,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",7.0,123.0,861.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,420.383369,420.383369,0.0,0.0,2026-03
64080,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",19.0,123.0,2337.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,1141.040573,1141.040573,0.0,0.0,2026-03
63898,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",7.0,123.0,861.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,420.383369,420.383369,0.0,0.0,2026-03
63900,40,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",14.0,123.0,1722.0,2025-03-04,2025-05-28,14,2026-02-25,2026-03-11,LATE,-287.0,840.766738,840.766738,0.0,0.0,2026-03
64081,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",14.0,123.0,1722.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,840.766738,840.766738,0.0,0.0,2026-03
64082,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",11.0,123.0,1353.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,660.602437,660.602437,0.0,0.0,2026-03
64083,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",11.0,123.0,1353.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,660.602437,660.602437,0.0,0.0,2026-03
64085,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",10.0,123.0,1230.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,600.5476699999999,600.5476699999999,0.0,0.0,2026-03
64087,50,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",11.0,123.0,1353.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,660.602437,660.602437,0.0,0.0,2026-03
64089,50,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",2.0,123.0,246.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,120.109534,120.109534,0.0,0.0,2026-03
64090,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",3.0,123.0,369.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,180.164301,180.164301,0.0,0.0,2026-03
64093,50,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",30.0,123.0,3690.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,1801.64301,1801.64301,0.0,0.0,2026-03
64094,10,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",13.0,123.0,1599.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,780.711971,780.711971,0.0,0.0,2026-03
64095,30,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,240.219068,240.219068,0.0,0.0,2026-03
64096,20,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",11.0,123.0,1353.0,2025-04-14,2025-07-09,14,2026-02-25,2026-03-11,LATE,-245.0,660.602437,660.602437,0.0,0.0,2026-03
64332,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",21.0,123.0,2583.0,2025-07-01,,14,2026-02-25,2026-03-11,NO_DEADLINE,,1261.150107,-0.0,0.0,1261.150107,2026-03
64334,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",14.0,123.0,1722.0,2025-07-01,2025-10-12,14,2026-02-25,2026-03-11,LATE,-150.0,840.766738,840.766738,0.0,0.0,2026-03
64355,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",19.0,123.0,2337.0,2025-07-08,2025-10-19,14,2026-02-25,2026-03-11,LATE,-143.0,1141.040573,1141.040573,0.0,0.0,2026-03
64375,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",5.0,123.0,615.0,2025-07-15,2025-10-27,14,2026-02-25,2026-03-11,LATE,-135.0,300.273835,300.273835,0.0,0.0,2026-03
64461,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",17.0,123.0,2091.0,2025-08-14,2025-11-24,14,2026-02-25,2026-03-11,LATE,-107.0,1020.931039,1020.931039,0.0,0.0,2026-03
64580,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",9.0,123.0,1107.0,2025-09-17,2025-12-30,14,2026-02-25,2026-03-11,LATE,-71.0,540.492903,540.492903,0.0,0.0,2026-03
64583,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",4.0,123.0,492.0,2025-09-17,2026-01-03,14,2026-02-25,2026-03-11,LATE,-67.0,240.219068,240.219068,0.0,0.0,2026-03
64609,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",5.0,123.0,615.0,2025-09-23,2026-01-09,14,2026-02-25,2026-03-11,LATE,-61.0,300.273835,300.273835,0.0,0.0,2026-03
64724,2,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",9.0,123.0,1107.0,2025-11-05,2026-02-23,14,2026-02-25,2026-03-11,LATE,-16.0,540.492903,172.95772896,0.0,367.53517403999996,2026-03
64751,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",5.0,123.0,615.0,2025-11-12,2026-02-28,14,2026-02-25,2026-03-11,LATE,-11.0,300.273835,66.0602437,0.0,234.21359130000002,2026-03
64766,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",9.0,123.0,1107.0,2025-11-19,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,540.492903,54.049290299999996,0.0,486.44361269999996,2026-03
64767,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",5.0,123.0,615.0,2025-11-19,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,300.273835,30.027383500000003,0.0,270.24645150000003,2026-03
64821,5,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",5.0,123.0,615.0,2025-12-10,2026-03-14,14,2026-02-25,2026-03-11,ON_TIME,3.0,300.273835,0.0,0.075,300.19883500000003,2026-03
64830,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",6.0,123.0,738.0,2025-12-17,2026-04-06,14,2026-02-25,2026-03-11,ON_TIME,26.0,360.328602,0.0,0.78,359.548602,2026-03
64844,1,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",6.0,123.0,738.0,2025-12-29,2026-04-13,14,2026-02-25,2026-03-11,ON_TIME,33.0,360.328602,0.0,0.99,359.338602,2026-03
64849,2,6013,MEDLINE CURAD MEDI STRIP 1 X 5 NON250501,MEDL      ,"Medline Industries, Inc.",11.0,123.0,1353.0,2025-12-30,2026-04-19,14,2026-02-25,2026-03-11,ON_TIME,39.0,660.602437,0.0,2.145,658.457437,2026-03
64322,2,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",51.0,20.6,1050.6,2025-06-24,2025-09-30,0,2026-02-25,2026-02-25,LATE,-148.0,504.2091540000001,504.2091540000001,0.0,0.0,2026-02
64372,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",76.0,20.6,1565.6,2025-07-15,2025-10-21,0,2026-02-25,2026-02-25,LATE,-127.0,751.3705040000002,751.3705040000002,0.0,0.0,2026-02
64415,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",5.0,20.6,103.0,2025-07-22,2025-10-25,0,2026-02-25,2026-02-25,LATE,-123.0,49.43227000000001,49.43227000000001,0.0,0.0,2026-02
64416,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",177.0,20.6,3646.2,2025-07-22,2025-10-07,0,2026-02-25,2026-02-25,LATE,-141.0,1749.9023580000005,1749.9023580000005,0.0,0.0,2026-02
64426,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",80.0,20.6,1648.0,2025-07-29,2025-11-05,0,2026-02-25,2026-02-25,LATE,-112.0,790.9163200000002,790.9163200000002,0.0,0.0,2026-02
64454,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",6.0,20.6,123.6,2025-08-14,2025-10-25,0,2026-02-25,2026-02-25,LATE,-123.0,59.31872400000002,59.31872400000002,0.0,0.0,2026-02
64455,2,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",92.0,20.61,1896.12,2025-08-14,2025-11-12,0,2026-02-25,2026-02-25,LATE,-105.0,909.5537680000002,909.5537680000002,0.0,0.0,2026-02
64550,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",48.0,20.61,989.28,2025-09-09,2025-11-27,0,2026-02-25,2026-02-25,LATE,-90.0,474.54979200000014,474.54979200000014,0.0,0.0,2026-02
64553,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",16.0,20.61,329.76,2025-09-10,2025-12-20,0,2026-02-25,2026-02-25,LATE,-67.0,158.18326400000004,158.18326400000004,0.0,0.0,2026-02
64579,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",12.0,20.61,247.32,2025-09-17,2025-11-29,0,2026-02-25,2026-02-25,LATE,-88.0,118.63744800000003,118.63744800000003,0.0,0.0,2026-02
64605,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",104.0,20.61,2143.44,2025-09-23,2026-01-03,0,2026-02-25,2026-02-25,LATE,-53.0,1028.1912160000002,1028.1912160000002,0.0,0.0,2026-02
64623,2,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",84.0,20.61,1731.24,2025-09-30,2026-01-10,0,2026-02-25,2026-02-25,LATE,-46.0,830.4621360000002,764.0251651200002,0.0,66.43697087999999,2026-02
64822,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",148.0,20.61,3050.28,2025-12-10,2026-02-28,0,2026-02-25,2026-02-25,ON_TIME,3.0,1463.1951920000004,0.0,2.22,1460.9751920000003,2026-02
64827,1,6039,MEDLINE SURESITE 4 X 4.75 MSC2304,MEDL      ,"Medline Industries, Inc.",4.0,20.61,82.44,2025-12-17,2026-03-24,0,2026-02-25,2026-02-25,ON_TIME,27.0,39.54581600000001,0.0,0.54,39.00581600000001,2026-02
